ProductID,Score
 B001T89LXO,16.6407685881
 B00000HF14,4.6498470948
 B000PGDHHC,0.666666666667
 B00006JU7O,4.22222222222
 B00742GOP2,2.25
 B007TYI7RI,2.0
 B0007VY49K,0.0
 6305829195,1.72727272727
 B00026L92K,1.0
 B0006A9FPU,3.23333333333
 6303079792,13.3739177489
 B0002VGSKS,1.66666666667
 B00005V9IR,1.94444444444
 B000OF2T6E,0.0
 B004H8X2ZQ,15.0952380952
 B000CEXFBU,23.1650542885
 B00005V9IE,2.0
 B001NFNFMQ,359.628578145
 B0008ENIMK,16.0
 6301630688,10.4639430014
 B00005V9IB,6.94365079365
 B001OKUREO,67.3983501022
 1569381704,2.0
 B00005V9IH,31.0686847466
 B00005V9IC,1.5
 6303864716,2.0
 B00005V9IK,136.839242857
 B002OHDRF2,135.356839295
 B00006LU76,3.92857142857
 B00006LU75,3.0
 B005245E2I,2.0
 B000H0MN5S,0.333333333333
 B00006LU72,2.0
 B00004CZRQ,189.117458856
 B000KX0IM2,31.8277809147
 6301415833,16.1659663866
 B008474ZX4,1.55
 B002VL2PTU,320.265006849
 B0006GAOL8,17.8696165117
 B006A0R638,6.03713818861
 B00005KB5B,1.0
 B00005V9I8,4.66666666667
 B004I0EX8I,1.66666666667
 B002C6VMHU,1.0
 6303998690,9.51327300151
 B000067J2U,1.0
 6305340854,0.0
 B00005LKLD,128.864631549
 B00005U8E8,1.86666666667
 B001OASRAA,1.0
 B004ZVHSBY,0.0
 6303968902,0.5
 B006NO1SVM,3.9
 B000ILYYY4,1.0
 B004GIZX3Q,4.9375
 B000H5U65W,10.4191409897
 B000068C2L,3.05833333333
 B00005U8E7,0.833333333333
 B00004WCMT,124.050824641
 B0000DG6XL,1.0
 B0001ME59Y,1.0
 B000ZHUFSK,25.816406299
 6305746540,11.2316017316
 B0016H3I46,21.6865578866
 6302686679,0.0
 B000UGBOT0,89.414087096
 6301367189,1.0
 B00005U141,1.8
 B0036DBMMI,1.04
 B0000DG00X,0.0
 B0001GH7V8,79.8921416609
 6304170408,6.98716962862
 B00008HC9N,7.58311688312
 6302643651,4.09757834758
 B00005NHIU,1.0
 B0019M7KT2,11.6812661499
 B0030ZIZQI,28.1994067788
 B00827OWSO,26.6528181442
 B0041FZQPE,15.980952381
 B00004RFI6,2.0
 B00004RFI7,0.0
 B002G4RDAI,0.0
 B00004RFI5,1.33333333333
 B0051ZIXMQ,25.2523809524
 B00015N4T8,8.0
 B00164E6HM,0.0
 B0019M7KTC,1.0
 B004AR4WA8,0.0
 B00004RFIK,8.54336734694
 B002F4YG4K,4.4
 B000MQ58TU,0.0
 B00004RFIF,16.1171212121
 B00004RFIG,1.0
 B00004RFIE,23.7613240418
 B0007ORDMW,1.5
 B00170M2D0,8.16666666667
 B000I9TX1U,2.19230769231
 6300246299,1.84615384615
 B002WKRSVA,0.0
 B004LB5FEA,4.9696969697
 B004BAO4CK,0.0
 6300266850,2.13333333333
 B0070225F4,0.0
 B00000INBI,1.0
 B004LB5FEK,1.0
 B00005U8EY,0.916666666667
 B00005U8EZ,1.57142857143
 B002W7IH0Y,9.1255436999
 B000VHVGM8,43.4775526818
 B00005U8EP,1.62698412698
 B00005U8EQ,6.33333333333
 B00005U8ER,9.03296703297
 6300186075,1.0
 B00005U8EU,1.57142857143
 6304880677,0.0
 B00351U934,31.050952381
 630259751X,9.25174825175
 630354472X,1.0
 B000JUB2UI,0.0
 B00005U8EN,35.1115225862
 B00005U8EO,7.85641025641
 B00005U8EA,0.0
 B004D7SB5M,0.0
 B00005U8ED,0.833333333333
 B00005U8EF,0.0
 B0095D5454,76.3475127287
 B004XSHQRU,0.0
 6303154735,2.46212121212
 B008BSM1EG,1.28571428571
 B000067J2M,8.48845598846
 6305809208,5.82142857143
 B00000INBA,1.0
 0790750708,47.6545275481
 B0019RP6KC,24.0009259259
 6305508569,2.53243021346
 B002TK03YW,0.0
 B00005226W,4.18798387722
 6305976104,4.37557997558
 B002TV20LA,9.73804713805
 B00005NQ51,36.7636569548
 B005Z9MGQW,0.0
 B002TV20LK,0.0
 B001MWUWSK,1.625
 0966199464,0.0
 B00005NKBU,1.83986928105
 B0016PO9KU,1.0
 B001OKQ7BG,72.7707036366
 B000I1V3MU,9.73611111111
 B0001A9JEW,4.91596638655
 6304462689,2.74603174603
 B00096S43U,17.3208333333
 B000055YXI,1.95652173913
 6301699599,68.7427402518
 B005LAJ22Q,56.8773166009
 B00096S43K,16.617989418
 B0010JR7GK,0.0
 B0007OP1A8,6.60555555556
 B0018PH3K6,6.27976190476
 B00096S43A,2.91666666667
 6302373352,1.41666666667
 B000WCN8TG,1.9028340081
 B0001EYSQC,43.9525622589
 B0013Z70YA,0.0
 B00008FZHL,3.08333333333
 6303579485,0.8
 B004WSATRK,0.0
 0790747324,94.054260047
 B003U6SJX6,3.3
 B00005JMZQ,3.73838383838
 B00242KDEK,2.92307692308
 B00005V9I6,4.16226028873
 B00008FZHF,0.666666666667
 B000NDFHYS,7.81034080299
 B000028U3S,159.73427988
 B000WCN8T6,7.52307692308
 B00005JMZK,244.021493317
 6303356699,1.0
 B0042W131W,1.0
 B000EOU4NA,0.882352941176
 B00005JMZA,42.2841925232
 B0001WTVAM,3.45
 6304696698,0.909090909091
 B000056PPE,1.6944971537
 1562229567,1.0
 B0042W2IT8,3.09090909091
 B000VHVGMI,17.4675117026
 6303514723,37.0730863713
 B0099VUXCQ,0.0
 B0002A2VR8,0.75
 B00925T8YI,1.0
 B0018Z5C54,0.0
 B000CCD1XY,12.5226440226
 6300147967,18.2751568845
 B0007NMJZO,11.9677419355
 B000056BPD,4.0
 B004AX5J5E,4.45098039216
 B000NPFF52,0.975
 B000RNUFXC,3.52192982456
 B00000INB2,5.5780075188
 B00000INB3,7.52307692308
 B00000INB1,7.625
 B003HE4FBG,2.0
 6302949041,2.875
 B00005QVUI,0.0
 B00008G1PX,99.3742856377
 B00004WCMJ,0.333333333333
 B008LYCDW0,1.0
 B001AXTYPI,8.95
 B000067J2Z,4.46428571429
 B00006G8I7,2.7
 B000056PNH,1.55555555556
 B000056PNI,1.0
 B008ROG898,3.98073593074
 6302719429,2.41904761905
 B007HOQ574,3.0
 B000XEDVEA,3.0
 B0001NBNF2,51.3688225422
 6302232163,1.0
 6301387090,20.1236355148
 B000IOM0RY,3.25
 B000056PNV,14.7747706731
 B000FP2PEE,3.27777777778
 6305808155,17.5890909091
 B00004W221,43.8748961752
 6305986398,1.0
 B000GAKJXM,1.0
 B000AE8L2U,6.16304347826
 B000ZLFALI,58.9642857143
 6300215067,0.4
 B00028G4UU,1.0
 B000063JZ7,16.2833333333
 B00005B7DN,10.9647435897
 B001LMU1A0,29.4753246753
 B0021542BK,3.0
 B00005B7DG,1.94117647059
 B000057P5U,1.19444444444
 B000QUCNRC,2.18475073314
 B001IT2942,4.93333333333
 630207505X,1.0
 B000LXH5P4,1.0
 B00005B7DP,10.556653551
 6302139724,2.31585081585
 B002KPPEYA,1.0
 B000AE8L2K,4.56923076923
 6303293670,1.0
 B000BB1NFO,1.0
 B000LXH5PO,3.9
 B000AE8L20,5.81544011544
 B001GBPZRU,16.9243355967
 B000063JZU,1.0
 B001CUB9J8,1.0
 B000FUF758,2.34615384615
 B0013UQUSM,1.0
 B0048KQQC4,7.67532051282
 B001DCE514,1.0
 B00005NHIR,0.8
 B001OMT62Q,0.0
 B0059JU0YS,2.0
 B001TGV882,62.6818551293
 B002L5GDZI,7.19365079365
 6304005512,57.6775593208
 B003BGZ60Y,19.5733333333
 B0045TOM6K,0.0
 B001PTP3J8,1.0
 B001UHXL5S,1.0
 B000JJ5F70,1.5
 B0007LPS7W,26.6119604939
 B003SHYYM2,31.4230623
 B000FP2PE4,1.88235294118
 B00000K0B3,2.07319347319
 B0002TT06Y,7.60714285714
 B00007L4N8,5.34565826331
 B00004CK9I,29.3976615484
 B000006GMQ,1.83333333333
 B000SKO8DC,1.0
 B001IT294C,3.78070175439
 B0015UYTZG,21.5526396443
 B001302UMW,6.16666666667
 6303890334,4.04166666667
 B00008PW29,2.83333333333
 B000I0RVSG,1.0
 B003QWVPTE,4.0
 B000063W82,193.95997687
 B00006G8IL,4.0
 0767805534,49.2661022399
 B008SAPAYA,5.66666666667
 B000OFOSOA,1.0
 B000KF0P2I,4.325
 B0041VEZVY,9.75861593604
 B003U6SJXQ,24.0694294132
 6302806240,2.0
 6301325842,0.0
 B0006HBZXS,54.5833847877
 6304288115,26.6206269463
 B000FVQLQQ,155.324564598
 5554663931,0.25
 B005ZMBBR4,13.3631689927
 B008SAPAYU,0.0
 B000B19E8W,4.90562770563
 B000GETWF4,211.774047607
 B004RAJ1D6,2.0
 B0007VY51W,1.16666666667
 B0006VY6MG,1.5
 B000003O0Z,8.84789833822
 B0036Q2RR4,1.0
 B005G5PNOW,3.0
 B00004CQT3,8.52312599681
 B000LXGW1W,1.0
 B00005U14N,1.0
 B00004CQT4,0.0
 B000JJRY7E,8.59161998133
 B0000DJZBK,3.4754789272
 B00005U14C,1.0
 B000OIOSFG,0.0
 B0000060T0,0.0
 B004XSUBE0,0.0
 B0001GH7VI,2.92
 B001B9YBSQ,0.666666666667
 B00005U14E,1.0
 B0071AD95K,5.66666666667
 B001EI5BWE,5.38095238095
 B00005Q58B,18.3091991342
 B00004WCM2,5.16126799557
 B0036BDQ38,2.0
 B0002V7TJC,9.67456140351
 B00180OU66,2.08333333333
 B0006GAI6O,104.675767844
 B000JJRY7Y,0.5
 B000053VQE,50.4897049797
 B000OIOSFQ,0.0
 B00008HC96,1.0
 B002DPRW1U,1.0
 B00004CQTP,14.6
 630436119X,2.375
 B00005M1Y4,68.6222328322
 B00005M1Y7,36.1116946779
 B00005M1Y6,12.8273899883
 B0000028AJ,4.55
 B0000060TP,1.0
 B0002B55DE,213.075607586
 B0041XQRR2,24.4964049463
 B000MTFFMC,2.28571428571
 B00005U149,6.51957070707
 B00004T6FQ,1.0
 B001N8Z8K0,1.95
 B005EP7HX4,3.0
 B00004CQTF,26.793069339
 B00005U142,1.0
 B003ZZ7TT2,1.0
 B000OIOSF6,0.333333333333
 B001IDSZ1O,48.7890041331
 B00005U147,3.61904761905
 B00005U145,2.69318181818
 B0088VQ0V6,1.0
 6305796173,1.92857142857
 B000035P4U,0.904761904762
 B000VJDTTO,0.5
 B00062IZGI,1.0
 B0078V2LCY,1.0
 B002IRYYK0,2.63095238095
 0963199668,1.0
 B000ILYYYE,1.125
 B001M4154S,2.0
 B002SVTBFO,6.83666666667
 B006MQ0GQE,0.333333333333
 B00062IZGS,1.5
 B000KF0P28,12.6292312106
 B00000405W,0.703703703704
 B000YTI3QA,10.4473247148
 B0014Z4OO8,0.0
 B003BEE7C4,1.0
 B003CJUWVI,6.24242424242
 B000F0UUOG,1.0
 B005ZMBBRY,13.3631689927
 6302739918,2.66666666667
 B0000D0YWG,4.63095238095
 0792845773,24.9230769231
 0800126033,7.45443271326
 B00009OWJQ,27.0798563438
 0792151712,8.32874291945
 B00009OWJT,7.8496031746
 B00347AGH8,1.0
 B000GB5M5Q,2.0
 B002EWD0IG,1.0
 B0009PBLOU,0.0
 B00000IC83,0.037037037037
 B002NEWO96,1.0
 B0006FFRDE,1.04666666667
 6302761298,2.81818181818
 B008YKQC6E,2.0
 B001AYMMK6,0.0
 B000H5V8DG,89.4029299178
 B00000K0B4,0.0
 B0006FFRDO,0.0
 B000MDH5US,1.0
 B0052LZQ2O,0.0
 B006HNRSFE,3.0
 B000KGGJ0E,1.0
 B0006GAOLI,0.5
 B0006GAI6E,18.8727272727
 B000MRA542,1.33333333333
 B0003OXEE2,40.100974026
 B000FDEV0W,0.0
 B00008FZHB,3.08333333333
 B002SRWNPI,1.5
 B0002UP0KS,7.92918893889
 B0000764K0,6.46111111111
 B006UANE8E,2.0
 B000KGGJ0Y,41.5501233748
 B001T46TUG,13.2857142857
 B002PM8PZS,0.25
 0790733382,14.2443722944
 B000056N8U,12.4800653595
 B000JBXHBO,18.0833333333
 6304520735,5.86666666667
 B0010XSL4S,13.6281746032
 B000NJMJGQ,4.92354126093
 B000LQ80B4,2.0
 B007CU8PAI,9.63144346693
 B008UO5U9E,29.4223123651
 6302744520,4.94117647059
 1571884327,0.0
 B001KNAI2Q,35.4728360767
 B005C2TKLQ,3.36666666667
 B000A3457Q,8.950433109
 B000MRA54M,0.0
 B000KGGJ04,3.66666666667
 B0084YBB16,0.0
 B000G75B2E,14.7642512077
 B0009Y7DSY,1.0
 B00006D2AQ,4.86666666667
 6305962979,14.3851731602
 B0014567LQ,1.9
 B00005EB0B,55.9071428571
 B0006FFRD4,1.04666666667
 B001589JX0,1.0
 B000056PPF,8.19994947581
 B000H5U5IK,2.0
 B0062ABXLM,0.0
 B00018YC3M,8.54166666667
 B00379MVEO,1.02380952381
 B0009PBLO0,7.58672993673
 B0012BUWI6,2.0
 B00018YC3W,0.833333333333
 B0006UYNSO,26.7279510345
 B001L2DTXG,6.04761904762
 B006R9CBOG,20.0042016807
 B000H5U5IU,1.33333333333
 B0001LQJWG,2.16666666667
 B000J1NGY2,0.6
 B00008G4H7,9.27619047619
 B004LB5FE0,3.92307692308
 B00004CZRA,25.7472907648
 B000FEBWF8,2.38095238095
 B004R6VHPK,8.83666666667
 B0049IHX36,1.0
 B003Y5PF80,22.4341241547
 B001J88VJY,2.0
 B00005UW7E,33.7170720148
 6302405688,9.83548061134
 B00004YVV8,2.54117647059
 B0010C54D0,2.17857142857
 B00005UW7H,19.2252122877
 B001XXJQDU,1.0
 B00005UW7J,1.0
 B000KF0P2S,1.0
 B000MGTT4K,2.0
 B0000EYVJM,1.0
 B000MGTT4U,11.2945134576
 630577238X,2.0
 B000HLDF8Q,1.0
 B000BUBETU,0.0
 B007HCF5AE,0.0
 B006WDECNK,0.0
 6301966961,2.94117647059
 B0000063PS,26.8
 6300213056,0.5
 0790701251,147.530516057
 B00008YLVB,26.1756862745
 B00008YLVC,7.36332722833
 B006JIUN2W,1.0
 6303464572,5.0
 B001VYX91G,2.0
 6302149525,1.0
 B000Q7ZNZ4,18.3878127522
 B001MBE63I,10.3008268368
 B00068S3VY,3.82638888889
 B0012EM5G0,3.94166666667
 B0053O6Y9E,0.0
 B003PX4S9I,44.3230065849
 B0001WJN8M,1.0
 B00005QC3M,59.3895648072
 5553600715,205.098701502
 B0012EM5GK,15.1666666667
 B001G4ANCY,1.5
 B00475E0A0,3.09285714286
 B00005Y6Y2,158.281947055
 B0012EM5GA,15.1666666667
 B000AYEL9W,7.61994525083
 B000AXWH7G,6.81421356421
 B000GGSMNK,21.0782608696
 B000PTYRPA,3.94736842105
 B00008YLV0,9.83870330885
 B000I64V24,0.818181818182
 B00005V9I7,8.70909090909
 B00008YLV6,2.40617715618
 B00008YLV7,24.4726254183
 B00008WFTV,6.25
 B0023S4A12,4.66666666667
 B009HNDF3K,23.4497835498
 B00008WFTU,6.25
 B001J3NF54,1.0
 B00005V9I1,15.7850193924
 6301798708,32.9819631407
 B000EMGIWI,1.14285714286
 B008X1O7KM,87.6452990259
 B0009UZGHI,7.00337995338
 B000SVZIJO,25.039025461
 B0050GCJO4,0.0
 6301303016,6.21428571429
 B000OYCNXY,0.0
 B0010C54DU,1.8
 B007OWUZE8,1.5
 630530159X,0.0
 6305988838,0.0
 B003BRYA9G,2.0
 B000NOKM9M,1.0
 B000UV00T0,1.0
 6302783305,1.0
 B008Q00I2Q,47.0414771841
 B0076Z4BBG,2.0
 B003VHELLI,0.0
 B00004U8KV,6.5
 B000JJ5F7U,2.0
 6304239343,7.95833333333
 B0009PW3QK,3.27777777778
 B0006A9FPA,3.23333333333
 B004ULNJOO,0.0
 B00819ZCP0,9.79285714286
 B000LXHFUO,1.0
 B0072V6PPE,87.4088662716
 B00005V9IA,1.4
 6302650488,1.90909090909
 B00005V9I3,2.85714285714
 6301045734,9.0
 B000CCD1XE,1.0
 B0042AH2I2,2.8
 B000065FKL,6.01163063516
 6302458900,9.96666666667
 B000CCD1XO,2.9375
 B001CE9DAG,0.833333333333
 B00000IC8J,5.64630325815
 B000JJ5F7K,1.0
 B001ENWSAC,9.75
 B0000B3FE6,0.0
 B0088W2LC2,1.0
 B001CMZJUG,0.8
 B008CN092G,6.87391774892
 B000083ED4,10.8219155844
 B0063FGFCS,0.87012987013
 B0002I82XW,37.1802197802
 B004TWOX26,4.33333333333
 6303269680,3.38095238095
 B003QWVPT4,31.758512502
 6304092083,2.0
 6302518296,2.13333333333
 6301901274,3.61428571429
 B000RL08AE,2.0
 B00006JU7L,6.0
 B000EQ5V86,117.18299139
 B0002J4ZW8,36.6493537863
 B008H5VFU4,0.0
 B008IG09KE,0.666666666667
 6304276958,1.0
 B00077BPBY,1.0
 B003F41T2Q,14.5662187383
 B00004TXBN,8.99534821903
 B000SM6FBS,0.0
 B00005LKL6,63.3240961275
 B00104FZCI,1.0
 6300135233,1.9
 B0071AD9KK,21.9565217391
 B0002W19Z6,13.3928571429
 B003E1QC1S,11.6529239766
 6303111734,1.0
 B004S8UU4Q,1.33333333333
 B003AI2VGA,5.07272727273
 5555223870,1.5
 B001PHA6PQ,2.0
 B000CCD1X4,8.55555555556
 B001AYMMKQ,0.0
 B000T4SWXO,45.6240896359
 6303955746,2.95652173913
 B00022PZJW,1.0
 B003CJNFGM,0.0
 B000KX0IMC,0.928571428571
 B001AD6UJ6,0.0
 B000OVLAB8,1.0
 B003C5FN6Q,2.44444444444
 6303359329,0.833333333333
 B003ICXC02,2.0
 B003XKQ62A,2.92380952381
 630487250X,2.63333333333
 B006RXQ6FM,97.6467444638
 0955766818,0.5
 B00000IC80,1.0
 6304204019,5.78333333333
 B00000IC82,2.0
 B00000IC84,1.75
 B00000IC87,3.79166666667
 B00000IC89,1.83333333333
 B001OFSK3E,30.7352472089
 6300213153,3.0
 B005UYF7KY,21.6254378763
 B0030ZOYW2,2.83333333333
 6301173147,0.0
 6302760046,0.911572052402
 B00004CM33,1.0
 B002LSIAQU,3.66666666667
 B0019F02WG,2.75
 B00004CZRS,11.2316017316
 B0050QNO2K,0.0
 B001LOY1IG,40.023100177
 B000KX0IMW,7.66666666667
 B0002PYS4M,7.66666666667
 B0010XUKI8,1.3
 B003KM8U8O,9.75
 B000CQQI9O,10.2083333333
 6301248546,0.0
 6303037569,1.0
 B002YJMMBA,76.6110232962
 B000Y8KM3I,0.666666666667
 B008R52L4I,0.0
 B000CNET2A,2.24166666667
 B0089VX0W2,0.909090909091
 B004VGH63I,2.0
 B00870YR7M,1.0
 B003QVVJY6,1.0
 B000NY1EC6,7.3875
 B000CNET2K,1.0
 B0006HBV46,2.45798319328
 6305804427,1.0
 6302918928,0.965517241379
 B00009YXGX,5.35714285714
 B001HXDQAU,4.47494172494
 B008R52L48,0.75
 B008FPU7AA,9.33333333333
 B000CNET20,0.0
 B00009YXGR,4.55303030303
 B00185J7KA,8.60769230769
 B000NNM4BC,0.0
 B000TMPDCY,15.7788348713
 B0086460CY,2.25
 B0085KGGLY,8.5051262463
 B0009OL90W,1.66666666667
 B0042KZJN2,4.81818181818
 B00008YLV9,1.88888888889
 B001FB55HQ,135.356839295
 6301966422,12.0341880342
 B0009OL90M,3.90714285714
 6305949816,0.0
 B004TPJN2S,13.5300437083
 B000CQQI9E,13.0476190476
 6304366035,48.2502316068
 0800103688,30.4333333333
 B004ZXW2PE,2.0
 B000GIWU9A,1.0
 078401115X,49.5320241673
 B00005U146,0.6
 B00005NKBV,0.818181818182
 B000065K9R,56.6115562305
 6303149073,1.0
 B0019F02W6,7.12976190476
 B000NVL49W,29.7244107744
 6302533244,0.8
 B003BV8IBI,0.666666666667
 B004097IKW,8.70474868949
 B009D0AZI0,1.0
 B000065K9E,3.97958532695
 B000NVL49M,4.78125
 B00000IC8E,1.88888888889
 B00005NKBE,44.5014825079
 B00000IC8F,4.95402930403
 B00000IC8I,0.0
 B000W4CG60,13.0285714286
 B00000IC8K,1.0
 B001CCMLR0,0.333333333333
 B00000IC8M,2.0
 B002LSIAQ0,1.0
 B000FEBWFS,1.0
 B00005NKBL,2.72963015246
 B000A9QK8M,29.3119239521
 B00005YGRX,0.5
 6303454488,13.5091624184
 B002KFPMBA,0.0
 B0088QNUUK,0.0
 B00164E6HC,2.0
 B0001BMMEA,1.33333333333
 B00005V9IL,132.637651812
 B003NEQ74S,18.3748778999
 B0000VD0AG,3.9
 6302091594,6.0
 B006FYGF8Q,26.2996287973
 B000BB1MEG,1.78476190476
 B000QGE8ME,0.0
 B000A7Q2I2,19.1701779702
 6301967917,13.0166666667
 B009RAF860,2.53993055556
 B00081U75O,15.1954508624
 B001QB5SCM,80.8285522911
 630188437X,1.0
 B004EPYZQ2,198.4396822
 B001NZWEI2,3.25
 B00502BGMO,0.0
 B00005UW7I,7.3789950665
 B00004RQBF,8.0357984608
 B000050X31,14.6705353058
 B00004RQBA,22.6737164269
 6301979656,0.0
 B008H6GHL0,28.2981415575
 B000QEITJO,23.4492691311
 1569312486,1.0
 6303386326,4.25
 6302965195,3.0
 B002YKY9QK,7.13636363636
 B000LE1GEO,2.65
 B00004RQB1,64.8519570707
 B006HG141A,0.0
 6301723465,10.2411764706
 B000KKQNRO,264.456824287
 B0006N2DS8,5.20952380952
 6304792352,1.56904761905
 B006QFIK8M,1.0
 B000F9RL9O,37.5147807578
 B005QB2JR0,2.45151515152
 B00000IC8L,5.98214285714
 B0002RQ2VW,4.125
 B004EPYZQM,44.7643714921
 B000A7DW7Q,14.6261904762
 B006OIW2NA,40.8485940569
 B001NZWEIC,0.0
 B0011VJRXS,2.0
 B000HXDTHG,0.5
 B007RQP5W8,0.875
 B00076ON5U,6.35822510823
 B00005V9IF,0.9
 B002CWKTZA,2.0
 B005LXWYKU,7.5630952381
 B0000TPAVK,1.05555555556
 B00022VM5S,2.4619047619
 B000F6ZPKY,8.1
 1572525835,0.947368421053
 B000028U32,1.0
 B005B5PD92,0.0
 0793927560,1.0
 B00022VM5I,57.9095281634
 B0012Q3SYG,6.44047619048
 B003Y7YUOS,1.0
 B00005NKBZ,3.4375
 1570762589,3.61538461538
 B009N4Z9XW,0.0
 B0001ADAVK,57.0278003998
 6305101132,1.0
 6302999014,1.0
 B000QUCNR2,0.0
 B0035AO4WC,43.043550405
 B001AQT0VI,44.7919191919
 B00199PPOM,0.0
 6305074054,5.51428571429
 6301971493,6.0
 B000AMWIVM,202.565367475
 B002NE4HAU,0.0
 0767825454,0.0
 6304972857,22.9630313139
 B000W12MWQ,10.4968864469
 B001MWUWSA,0.0
 B002YA07RA,2.0
 B001YU7XQO,3.75
 B00433TOWA,0.0
 6301882741,0.0
 B000SVZIJY,9.9
 6301576152,5.0
 6305075654,4.93181818182
 6301928334,15.5527056277
 B0016OLXN2,79.7686860752
 B0038NBM6C,7.85966255966
 6300207978,3.85714285714
 6305441286,35.4887050303
 B0080JT9PK,0.0
 B00013EY80,4.0
 B00284EMI2,2.9
 B000KCHZ6A,0.0
 B004G5PZ00,0.0
 B0014ERKO0,108.050612467
 B0000DG6XM,1.0
 B009QW6BXS,26.6619250003
 B000063W1R,133.196798106
 B00129G5Y8,1.0
 B0030N1Z8K,0.0
 B00005LKLN,64.4514179214
 B0007VY51C,1.0
 B00319HT9M,2.025
 B00004UTXP,0.882352941176
 B0002V7TJM,2.0
 B007NF02Q2,1.0
 B0002I8336,1.0
 B0001MIRDE,1.0
 B001P7JVJS,1.69230769231
 B00005NKBK,2.72963015246
 B000299URS,3.0
 B00284EMIM,4.03333333333
 B00004CKDV,29.6862313547
 B000SQJ28C,16.1027195027
 B0038QJ74S,0.0
 B0007OP1AS,1.0
 6303561284,1.66666666667
 0966012224,0.6
 B0013BXW6E,1.33333333333
 B00005UKKE,29.5108219266
 B0002V7TJW,2.0
 B0001WTUZI,4.73297827903
 B00005V9IJ,149.145353002
 B001MWUWS0,4.67261904762
 6304675771,108.016003223
 6304173083,1.36666666667
 B001ELC6FG,32.5886724387
 B0002EJ87U,0.0
 B0007N1JYG,2.0
 B007SDTKD0,0.0
 B004S8UU4G,0.0
 B00097E6NQ,14.5270994832
 B0017IVHOW,1.0
 B0007M21Y4,2.0
 6303628389,0.0
 B008CPAX16,1.69129554656
 B0040OY9ZE,1.6
 B000OYTPJO,68.01740562
 B0034ZDUK0,0.333333333333
 1931046972,1.0
 B006NO1SV2,3.90909090909
 B002SI7UCI,1.33333333333
 6302599687,1.0
 B001E6JCBC,26.6833333333
 B002BVUBO6,3.95340501792
 B000ZKB072,0.0
